"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality"
"4073","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1045309385","CLO","Los Angeles","Sim's Pond Bio Preserve"
"4074","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1085711999","CLO","Los Angeles","Malibu Lagoon"
"4075","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.45073,33.96108,"California",2021,1,"United States of America","OBS1054861454","CLO","Los Angeles","Del Rey Lagoon Park"
"4076","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1055942220","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"4077","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.25232,32.932575,"California",2021,1,"United States of America","OBS1055984152","CLO","San Diego","Los Penasquitos Marsh Preserve--Carmel Valley Rd. pullouts"
"4078","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.505295,33.101795,"California",2021,1,"United States of America","OBS1048754255","CLO","Imperial","Young Reservoir"
"4079","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63793,38.563034,"California",2021,1,"United States of America","OBS1048963695","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56304, -121.63793"
"4080","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.07382,33.992176,"California",2021,1,"United States of America","OBS1050979214","CLO","Los Angeles","San Gabriel River at Spreading Grounds"
"4081","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.59827,35.763157,"California",2021,1,"United States of America","OBS1049735229","CLO","Kern","Kern NWR--North Auto Tour Route"
"4082","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1041781062","CLO","Sacramento","Cosumnes River Preserve"
"4083","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.47926,38.44075,"California",2021,1,"United States of America","OBS1044236167","CLO","Sacramento","Sacramento Reg Wastewater Treatment Plant (limited access)"
"4084","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.20366,40.31265,"California",2021,1,"United States of America","OBS1050150892","CLO","Plumas","Lake Almanor--Hwy 36 Causeway"
"4085","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.51321,38.0588,"California",2021,1,"United States of America","OBS1062597923","CLO","Marin","Hamilton Field Bay Trail"
"4086","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1062891458","CLO","Orange","Bolsa Chica Ecological Reserve"
"4087","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1044212049","CLO","San Mateo","Nob Hill Pond"
"4088","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.24694,32.978046,"California",2021,1,"United States of America","OBS1060045770","CLO","San Diego","San Dieguito Lagoon--northeast"
"4089","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.72607,39.426388,"California",2021,1,"United States of America","OBS1053093089","CLO","Butte","Riceton Hwy."
"4090","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1043425353","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"4091","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1043861151","CLO","Los Angeles","Sim's Pond Bio Preserve"
"4092","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.62269,33.178833,"California",2021,1,"United States of America","OBS1064154797","CLO","Imperial","Sonny Bono Salton Sea NWR--Rock Hill Trail"
"4093","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.515656,38.166683,"California",2021,1,"United States of America","OBS1054067447","CLO","San Joaquin","Staten Island"
"4094","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.5806,35.760418,"California",2021,1,"United States of America","OBS1042594633","CLO","Kern","Kern National Wildlife Refuge, Wasco US-CA 35.76042, -119.58060"
"4095","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.613365,38.91639,"California",2021,1,"United States of America","OBS1058786496","CLO","Sutter","Sacramento Avenue, Yuba City, California, US (38.916, -121.613)"
"4096","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1044216561","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"4097","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1066099152","CLO","Riverside","Salton Sea--North Shore marina"
"4098","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96876,37.442017,"California",2021,1,"United States of America","OBS1047802620","CLO","Santa Clara","Don Edwards NWR--Pond A16"
"4099","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.238945,32.75642,"California",2021,1,"United States of America","OBS1045966276","CLO","San Diego","San Diego River--Robb Field & mudflats"
"4100","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96876,37.442017,"California",2021,1,"United States of America","OBS1047917566","CLO","Santa Clara","Don Edwards NWR--Pond A16"
"4101","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.03,37.062,"California",2021,1,"United States of America","OBS1041695605","CLO","Merced","San Luis Reservoir SRA--Medeiros area"
"4102","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.33293,38.207638,"California",2021,1,"United States of America","OBS1045821912","CLO","Napa","Napa-Sonoma Marshes WA--Huichica Creek Unit"
"4103","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09075,37.553356,"California",2021,1,"United States of America","OBS1049864133","CLO","Alameda","Coyote Hills Regional Park--Visitor Center area"
"4104","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.68001,39.55205,"California",2021,1,"United States of America","OBS1063605942","CLO","Butte","Cottonwood Rd."
"4105","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.685425,34.033047,"California",2021,1,"United States of America","OBS1063436593","CLO","Los Angeles","Santa Monica Mountains National Recreation Area, Malibu US-CA 34.03305, -118.68542"
"4106","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1043297623","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"4107","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1058118956","CLO","San Mateo","Nob Hill Pond"
"4108","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.02233,33.684948,"California",2021,1,"United States of America","OBS1050332213","CLO","Orange","Harriett M. Wieder Regional Park, Huntington Beach"
"4109","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.11818,34.79012,"California",2021,1,"United States of America","OBS1047264397","CLO","Los Angeles","Piute Ponds (permit required)"
"4110","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1063529828","CLO","Orange","Bolsa Chica Ecological Reserve"
"4111","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1045320567","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"4112","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.686935,39.52687,"California",2021,1,"United States of America","OBS1045746619","CLO","Butte","Hwy 99--Nelson Rd to Afterbay"
"4113","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1047845879","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"4114","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.70091,38.618774,"California",2021,1,"United States of America","OBS1051566354","CLO","Yolo","CR27 fields--CR103 to CR104"
"4115","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1330051911","CLO","Riverside","Salton Sea--North Shore marina"
"4116","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.78,37.19,"California",2021,1,"United States of America","OBS1056209879","CLO","Merced","San Luis NWR--Waterfowl Tour Route"
"4117","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.6889,38.647747,"California",2021,1,"United States of America","OBS1052841375","CLO","Yolo","Conaway Ranch--CR25 near CR103"
"4118","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.38426,37.400764,"California",2021,1,"United States of America","OBS1052424831","CLO","Inyo","Farmer's Pond"
"4119","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.82017,36.8678,"California",2021,1,"United States of America","OBS1047817777","CLO","Santa Cruz","Sunset SB--Palm Beach Unit"
"4120","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.07382,33.992176,"California",2021,1,"United States of America","OBS1048938680","CLO","Los Angeles","San Gabriel River at Spreading Grounds"
"4121","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1051109497","CLO","Sacramento","Cosumnes River Preserve"
"4122","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1049124796","CLO","Sacramento","Cosumnes River Preserve"
"4123","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63405,38.56373,"California",2021,1,"United States of America","OBS1053684877","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56373, -121.63405"
"4124","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1056451395","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"4125","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.83614,39.32288,"California",2021,1,"United States of America","OBS1053148281","CLO","Butte","Gray Lodge Wildlife Area"
"4126","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09079,40.860077,"California",2021,1,"United States of America","OBS1055367540","CLO","Humboldt","Arcata Marsh--Butcher Slough log pond"
"4127","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.88793,33.643276,"California",2021,1,"United States of America","OBS1054688638","CLO","Orange","Upper Newport Bay"
"4128","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1060236004","CLO","Orange","Bolsa Chica Ecological Reserve"
"4129","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96148,37.433464,"California",2021,1,"United States of America","OBS1058274062","CLO","Santa Clara","Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate"
"4130","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.041275,39.19343,"California",2021,1,"United States of America","OBS1062422650","CLO","Colusa","Colusa NWR--O'Hair Rd. fields"
"4131","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1060041322","CLO","Santa Clara","Palo Alto Baylands"
"4132","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1063472299","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"4133","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.64619,38.044136,"California",2021,1,"United States of America","OBS1058208515","CLO","Contra Costa","Bethel Island--Piper Slough (private)"
"4134","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.694695,37.925213,"California",2021,1,"United States of America","OBS1059652040","CLO","Marin","546–600 Olema Bolinas Rd, Bolinas US-CA 37.92521, -122.69470"
"4135","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054950551","CLO","Riverside","Salton Sea--North Shore marina"
"4136","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.207085,37.731808,"California",2021,1,"United States of America","OBS1060684789","CLO","Alameda","MLK Jr. Regional Shoreline"
"4137","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.07625,33.99205,"California",2021,1,"United States of America","OBS1045208322","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds--north pond"
"4138","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.292145,37.56079,"California",2021,1,"United States of America","OBS1062014524","CLO","San Mateo","Parkside Aquatic Park, San Mateo US-CA"
"4139","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1063199261","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"4140","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.11818,34.79012,"California",2021,1,"United States of America","OBS1058186772","CLO","Los Angeles","Piute Ponds (permit required)"
"4141","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1046009287","CLO","Orange","Bolsa Chica Ecological Reserve"
"4142","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.755844,38.074398,"California",2021,1,"United States of America","OBS1042855393","CLO","Sacramento","Sherman Island--Lelia Dr."
"4143","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1043735250","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"4144","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.626495,37.17769,"California",2021,1,"United States of America","OBS1057336154","CLO","Merced","Merced NWR"
"4145","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17191,39.405434,"California",2021,1,"United States of America","OBS1062054671","CLO","Glenn","Sacramento NWR"
"4146","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.07625,33.99205,"California",2021,1,"United States of America","OBS1050416144","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds--north pond"
"4147","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.024475,33.68408,"California",2021,1,"United States of America","OBS1062765348","CLO","Orange","Harriett Wieder Regional Park, Huntington Beach US-CA 33.68408, -118.02447"
"4148","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1063430404","CLO","Sacramento","Cosumnes River Preserve"
"4149","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1063177424","CLO","Riverside","Salton Sea--North Shore marina"
"4150","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1062590688","CLO","Santa Clara","Palo Alto Baylands"
"4151","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.09014,33.754135,"California",2021,1,"United States of America","OBS1063427306","CLO","Orange","1700 Adolfo Lopez Drive, Seal Beach, California, US (33.754, -118.09)"
"4152","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1061374397","CLO","Riverside","Salton Sea--North Shore marina"
"4153","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1064154362","CLO","Riverside","Salton Sea--North Shore marina"
"4154","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.00884,37.44991,"California",2021,1,"United States of America","OBS1053844052","CLO","Santa Clara","Salt Pond A10"
"4155","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7324,39.046444,"California",2021,1,"United States of America","OBS1044313679","CLO","Sutter","Sutter NWR--east side ponds"
"4156","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.6889,38.647747,"California",2021,1,"United States of America","OBS1057924073","CLO","Yolo","Conaway Ranch--CR25 near CR103"
